,date,pe,close
1611,2005/10/20,16.58,1135.95
1612,2005/10/21,16.66,1141.32
1613,2005/10/24,16.66,1141.17
1614,2005/10/25,16.38,1121.92
1615,2005/10/26,16.02,1097.16
1616,2005/10/27,16.03,1097.78
1617,2005/10/28,15.78,1080.87
1618,2005/10/31,15.67,1092.82
1619,2005/11/1,15.63,1089.95
1620,2005/11/2,15.84,1104.79
1621,2005/11/3,15.71,1095.27
1622,2005/11/4,15.77,1100.05
1623,2005/11/7,15.78,1100.65
1624,2005/11/8,15.92,1110.15
1625,2005/11/9,15.89,1108.15
1626,2005/11/10,15.61,1088.3
1627,2005/11/11,15.63,1090.19
1628,2005/11/14,15.61,1088.65
1629,2005/11/15,15.59,1087.51
1630,2005/11/16,15.71,1095.89
1631,2005/11/17,15.71,1095.31
1632,2005/11/18,16.02,1117
1633,2005/11/21,16.06,1119.94
1634,2005/11/22,15.75,1098.66
1635,2005/11/23,15.86,1105.75
1636,2005/11/24,15.96,1113.37
1637,2005/11/25,15.99,1114.92
1638,2005/11/28,15.93,1110.82
1639,2005/11/29,15.73,1096.99
1640,2005/11/30,15.65,1099.26
1641,2005/12/1,15.64,1098.75
1642,2005/12/2,15.58,1094.29
1643,2005/12/5,15.36,1079.2
1644,2005/12/6,15.49,1087.79
1645,2005/12/7,15.65,1099.61
1646,2005/12/8,15.64,1098.32
1647,2005/12/9,15.85,1113.48
1648,2005/12/12,15.89,1116.37
1649,2005/12/13,15.91,1117.85
1650,2005/12/14,16.02,1125.39
1651,2005/12/15,16,1123.56
1652,2005/12/16,16.05,1127.51
1653,2005/12/19,16.11,1131.75
1654,2005/12/20,16.18,1136.34
1655,2005/12/21,16.1,1130.76
1656,2005/12/22,16.16,1135.24
1657,2005/12/23,16.3,1144.87
1658,2005/12/26,16.47,1156.82
1659,2005/12/27,16.43,1154.29
1660,2005/12/28,16.47,1157.03
1661,2005/12/29,16.66,1169.86
1662,2005/12/30,16.42,1161.06
1663,2006/1/4,16.7,1180.96
1664,2006/1/5,16.93,1197.27
1665,2006/1/6,17.1,1209.42
1666,2006/1/9,17.19,1215.67
1667,2006/1/10,17.26,1220.62
1668,2006/1/11,17.13,1211.05
1669,2006/1/12,17.35,1226.7
1670,2006/1/13,17.27,1221.46
1671,2006/1/16,17.01,1202.87
1672,2006/1/17,17.09,1208.44
1673,2006/1/18,17.44,1233.35
1674,2006/1/19,17.7,1251.58
1675,2006/1/20,17.75,1255.31
1676,2006/1/23,17.76,1255.77
1677,2006/1/24,17.71,1252.06
1678,2006/1/25,17.59,1258.05
1679,2006/2/6,18,1287.63
1680,2006/2/7,17.93,1282.1
1681,2006/2/8,18.04,1290.06
1682,2006/2/9,17.75,1269.45
1683,2006/2/10,17.93,1282.66
1684,2006/2/13,17.89,1279.64
1685,2006/2/14,17.99,1286.33
1686,2006/2/15,18.16,1299.17
1687,2006/2/16,17.77,1270.63
1688,2006/2/17,17.72,1267.41
1689,2006/2/20,17.72,1267.54
1690,2006/2/21,18.01,1288.42
1691,2006/2/22,17.96,1284.23
1692,2006/2/23,18.02,1288.85
1693,2006/2/24,18.13,1296.87
1694,2006/2/27,18.14,1297.19
1695,2006/2/28,18.03,1299.03
1696,2006/3/1,18.13,1306.59
1697,2006/3/2,17.84,1285.67
1698,2006/3/3,17.95,1293.3
1699,2006/3/6,17.89,1288.95
1700,2006/3/7,17.49,1259.92
1701,2006/3/8,17.35,1250.38
1702,2006/3/9,17.28,1245.17
1703,2006/3/10,17.29,1245.65
1704,2006/3/13,17.48,1259.67
1705,2006/3/14,17.47,1259.04
1706,2006/3/15,17.69,1274.81
1707,2006/3/16,17.69,1274.19
1708,2006/3/17,17.62,1269.46
1709,2006/3/20,17.88,1288.42
1710,2006/3/21,17.91,1290.4
1711,2006/3/22,18,1296.71
1712,2006/3/23,18.08,1302.46
1713,2006/3/24,17.97,1294.7
1714,2006/3/27,17.99,1295.92
1715,2006/3/28,18.03,1298.79
1716,2006/3/29,18.12,1305.57
1717,2006/3/30,17.97,1294.72
1718,2006/3/31,17.75,1298.3
1719,2006/4/3,18.04,1319.47
1720,2006/4/4,18.18,1329.8
1721,2006/4/5,18.32,1340.16
1722,2006/4/6,18.32,1339.74
1723,2006/4/7,18.36,1342.96
1724,2006/4/10,18.58,1359.08
1725,2006/4/11,18.62,1362.23
1726,2006/4/12,18.6,1360.13
1727,2006/4/13,18.22,1332.33
1728,2006/4/14,18.59,1359.54
1729,2006/4/17,18.85,1378.61
1730,2006/4/18,18.94,1385.11
1731,2006/4/19,19.1,1396.7
1732,2006/4/20,18.95,1385.9
1733,2006/4/21,19.37,1416.79
1734,2006/4/24,19.27,1409.79
1735,2006/4/25,19.14,1399.77
1736,2006/4/26,19.38,1417.48
1737,2006/4/27,19.37,1416.73
1738,2006/4/28,19.38,1440.22
1739,2006/5/8,20.15,1497.1
1740,2006/5/9,20.6,1531.16
1741,2006/5/10,20.8,1545.69
1742,2006/5/11,20.69,1537.38
1743,2006/5/12,21.57,1602.83
1744,2006/5/15,22.39,1664.09
1745,2006/5/16,21.71,1613.25
1746,2006/5/17,21.87,1625.15
1747,2006/5/18,21.76,1617.28
1748,2006/5/19,22.33,1659.55
1749,2006/5/22,22.31,1657.69
1750,2006/5/23,21.59,1604.55
1751,2006/5/24,21.41,1590.92
1752,2006/5/25,21.41,1591.43
1753,2006/5/26,21.72,1613.89
1754,2006/5/29,22.18,1648.54
1755,2006/5/30,22.3,1657.29
1756,2006/5/31,19.67,1641.3
1757,2006/6/1,20.18,1684.19
1758,2006/6/2,20.01,1669.4
1759,2006/6/5,20.19,1684.62
1760,2006/6/6,20.12,1679.13
1761,2006/6/7,19.05,1589.55
1762,2006/6/8,19.07,1591.49
1763,2006/6/9,18.59,1551.38
1764,2006/6/12,18.61,1552.8
1765,2006/6/13,18.56,1548.49
1766,2006/6/14,18.35,1531.33
1767,2006/6/15,18.38,1533.98
1768,2006/6/16,18.87,1574.47
1769,2006/6/19,19.01,1586.29
1770,2006/6/20,19.08,1592.33
1771,2006/6/21,19.15,1598.12
1772,2006/6/22,19.13,1596.07
1773,2006/6/23,19.24,1605.71
1774,2006/6/26,19.58,1633.45
1775,2006/6/27,19.65,1639.55
1776,2006/6/28,19.65,1639.29
1777,2006/6/29,20.03,1671.62
1778,2006/6/30,19.88,1672.21
1779,2006/7/3,20.18,1697.28
1780,2006/7/4,19.99,1681.55
1781,2006/7/5,20.43,1718.56
1782,2006/7/6,20.7,1741.47
1783,2006/7/7,20.57,1730.19
1784,2006/7/10,20.62,1734.33
1785,2006/7/11,20.75,1745.81
1786,2006/7/12,20.69,1740
1787,2006/7/13,19.68,1655.77
1788,2006/7/14,19.8,1665.21
1789,2006/7/17,20.01,1682.89
1790,2006/7/18,20.02,1684.25
1791,2006/7/19,19.56,1645.16
1792,2006/7/20,19.68,1655.12
1793,2006/7/21,19.8,1665.33
1794,2006/7/24,19.81,1665.94
1795,2006/7/25,20.04,1685.46
1796,2006/7/26,20.05,1686.65
1797,2006/7/27,19.92,1675.17
1798,2006/7/28,19.76,1662.03
1799,2006/7/31,20.07,1612.73
1800,2006/8/1,19.92,1600.61
1801,2006/8/2,19.92,1600.87
1802,2006/8/3,19.92,1601.06
1803,2006/8/4,19.54,1570.15
1804,2006/8/7,19.26,1547.44
1805,2006/8/8,19.67,1580.58
1806,2006/8/9,19.64,1578.57
1807,2006/8/10,19.99,1606.06
1808,2006/8/11,19.99,1605.93
1809,2006/8/14,19.55,1570.74
1810,2006/8/15,19.86,1595.66
1811,2006/8/16,20.12,1616.41
1812,2006/8/17,19.95,1603.33
1813,2006/8/18,19.89,1598.02
1814,2006/8/21,19.93,1601.15
1815,2006/8/22,20.08,1613.35
1816,2006/8/23,20.07,1612.4
1817,2006/8/24,20.2,1623.02
1818,2006/8/25,20.2,1623.03
1819,2006/8/28,20.54,1650.44
1820,2006/8/29,20.55,1651.02
1821,2006/8/30,20.6,1655.19
1822,2006/8/31,20.34,1658.64
1823,2006/9/1,20.07,1636.69
1824,2006/9/4,20.33,1657.52
1825,2006/9/5,20.41,1664.08
1826,2006/9/6,20.51,1672.12
1827,2006/9/7,20.37,1661.19
1828,2006/9/8,20.45,1667.98
1829,2006/9/11,20.54,1674.97
1830,2006/9/12,20.8,1695.86
1831,2006/9/13,20.72,1689.39
1832,2006/9/14,20.72,1689.69
1833,2006/9/15,21.11,1721.05
1834,2006/9/18,21.25,1732.99
1835,2006/9/19,21.28,1735.24
1836,2006/9/20,21.25,1732.45
1837,2006/9/21,21.35,1740.9
1838,2006/9/22,21.16,1725.36
1839,2006/9/25,21.12,1722.37
1840,2006/9/26,21,1712.64
1841,2006/9/27,21.15,1725.04
1842,2006/9/28,21.3,1736.96
1843,2006/9/29,21.41,1752.42
1844,2006/10/9,21.81,1785.39
1845,2006/10/10,21.81,1784.86
1846,2006/10/11,21.87,1790.1
1847,2006/10/12,21.72,1778.18
1848,2006/10/13,21.8,1784.66
1849,2006/10/16,21.64,1771.3
1850,2006/10/17,21.55,1763.9
1851,2006/10/18,21.83,1787.19
1852,2006/10/19,21.9,1792.25
1853,2006/10/20,21.87,1790.36
1854,2006/10/23,21.5,1759.39
1855,2006/10/24,22.05,1805.18
1856,2006/10/25,22.07,1806.65
1857,2006/10/26,22.12,1810.65
1858,2006/10/27,22.08,1807.18
1859,2006/10/30,22.11,1809.66
1860,2006/10/31,22.83,1837.99
1861,2006/11/1,23.05,1855.71
1862,2006/11/2,23,1851.31
1863,2006/11/3,23.18,1866.36
1864,2006/11/6,23.43,1886.31
1865,2006/11/7,23.47,1889.53
1866,2006/11/8,23.19,1866.82
1867,2006/11/9,23.56,1896.48
1868,2006/11/10,23.39,1883.35
1869,2006/11/13,23.15,1863.77
1870,2006/11/14,23.45,1888.24
1871,2006/11/15,23.89,1922.94
1872,2006/11/16,24.12,1941.55
1873,2006/11/17,24.49,1971.79
1874,2006/11/20,25.06,2017.28
1875,2006/11/21,25.31,2037.55
1876,2006/11/22,25.36,2041.35
1877,2006/11/23,25.62,2062.36
1878,2006/11/24,25.47,2050.81
1879,2006/11/27,25.43,2047.28
1880,2006/11/28,25.32,2038.72
1881,2006/11/29,25.51,2054.09
1882,2006/11/30,26.13,2099.29
1883,2006/12/1,26.16,2102.05
1884,2006/12/4,26.91,2161.65
1885,2006/12/5,27.05,2173.28
1886,2006/12/6,26.84,2156.6
1887,2006/12/7,26.85,2156.75
1888,2006/12/8,26.06,2093.64
1889,2006/12/11,27.14,2180.5
1890,2006/12/12,27.62,2218.95
1891,2006/12/13,27.68,2223.46
1892,2006/12/14,27.99,2249.11
1893,2006/12/15,28.3,2273.91
1894,2006/12/18,29.03,2332.43
1895,2006/12/19,29.43,2364.18
1896,2006/12/20,29.54,2373.21
1897,2006/12/21,29.16,2342.94
1898,2006/12/22,29.17,2343.67
1899,2006/12/25,30.32,2435.76
1900,2006/12/26,30.87,2479.73
1901,2006/12/27,31.57,2536.39
1902,2006/12/28,31.96,2567.59
1903,2006/12/29,33.38,2675.47
1904,2007/1/4,33.88,2715.72
1905,2007/1/5,32.95,2641.33
1906,2007/1/8,33.78,2707.2
1907,2007/1/9,35.03,2807.8
1908,2007/1/10,35.25,2825.58
1909,2007/1/11,34.56,2770.11
1910,2007/1/12,33.29,2668.11
1911,2007/1/15,34.87,2794.7
1912,2007/1/16,35.2,2821.02
1913,2007/1/17,34.67,2778.9
1914,2007/1/18,34.4,2756.98
1915,2007/1/19,35.34,2832.21
1916,2007/1/22,36.6,2933.19
1917,2007/1/23,36.79,2949.14
1918,2007/1/24,37.12,2975.13
1919,2007/1/25,35.65,2857.36
1920,2007/1/26,35.96,2882.56
1921,2007/1/29,36.75,2945.26
1922,2007/1/30,36.56,2930.56
1923,2007/1/31,38.33,2786.33
1924,2007/2/1,38.32,2785.43
1925,2007/2/2,36.77,2673.21
1926,2007/2/5,35.94,2612.54
1927,2007/2/6,36.81,2675.7
1928,2007/2/7,37.36,2716.18
1929,2007/2/8,37.66,2737.73
1930,2007/2/9,37.56,2730.39
1931,2007/2/12,38.62,2807.17
1932,2007/2/13,38.96,2831.87
1933,2007/2/14,39.96,2905.09
1934,2007/2/15,41.17,2993.01
1935,2007/2/16,41.25,2998.47
1936,2007/2/26,41.83,3040.6
1937,2007/2/27,38.13,2771.79
1938,2007/2/28,39.62,2881.07
1939,2007/3/1,38.47,2797.19
1940,2007/3/2,38.94,2831.53
1941,2007/3/5,38.3,2785.31
1942,2007/3/6,39.06,2840.18
1943,2007/3/7,39.83,2896.59
1944,2007/3/8,40.27,2928.01
1945,2007/3/9,40.4,2937.91
1946,2007/3/12,40.64,2954.91
1947,2007/3/13,40.77,2964.79
1948,2007/3/14,39.97,2906.33
1949,2007/3/15,40.59,2951.7
1950,2007/3/16,40.3,2930.48
1951,2007/3/19,41.45,3014.44
1952,2007/3/20,41.7,3032.2
1953,2007/3/21,42.04,3057.38
1954,2007/3/22,42.24,3071.23
1955,2007/3/23,42.28,3074.29
1956,2007/3/26,42.94,3122.81
1957,2007/3/27,43.16,3138.83
1958,2007/3/28,43.63,3173.02
1959,2007/3/29,43.97,3197.54
1960,2007/3/30,44.3,3183.98
1961,2007/4/2,45.25,3252.59
1962,2007/4/3,45.79,3291.3
1963,2007/4/4,45.8,3291.54
1964,2007/4/5,46.18,3319.14
1965,2007/4/6,46.24,3323.58
1966,2007/4/9,47.29,3398.95
1967,2007/4/10,47.92,3444.29
1968,2007/4/11,48.63,3495.22
1969,2007/4/12,49.13,3531.03
1970,2007/4/13,48.95,3518.27
1971,2007/4/16,50.04,3596.44
1972,2007/4/17,50.25,3611.87
1973,2007/4/18,50.26,3612.4
1974,2007/4/19,47.99,3449.02
1975,2007/4/20,49.87,3584.2
1976,2007/4/23,51.63,3710.89
1977,2007/4/24,51.77,3720.53
1978,2007/4/25,52.09,3743.96
1979,2007/4/26,52.64,3783.06
1980,2007/4/27,52.31,3759.87
1981,2007/4/30,53.3,3841.27
1982,2007/5/8,54.81,3950.01
1983,2007/5/9,55.68,4013.08
1984,2007/5/10,56.19,4049.7
1985,2007/5/11,55.8,4021.68
1986,2007/5/14,56.15,4046.39
1987,2007/5/15,54.1,3899.18
1988,2007/5/16,55.31,3986.04
1989,2007/5/17,56.17,4048.29
1990,2007/5/18,55.92,4030.26
1991,2007/5/21,56.5,4072.23
1992,2007/5/22,57.03,4110.38
1993,2007/5/23,57.91,4173.71
1994,2007/5/24,57.6,4151.13
1995,2007/5/25,58,4179.78
1996,2007/5/28,59.28,4272.11
1997,2007/5/29,60.15,4334.92
1998,2007/5/30,56.24,4053.09
1999,2007/5/31,43.37,4109.65
2000,2007/6/1,42.22,4000.74
2001,2007/6/4,38.73,3670.4
2002,2007/6/5,39.75,3767.1
2003,2007/6/6,39.85,3776.32
2004,2007/6/7,41.06,3890.8
2005,2007/6/8,41.3,3913.14
2006,2007/6/11,42.17,3995.68
2007,2007/6/12,42.97,4072.14
2008,2007/6/13,44.08,4176.48
2009,2007/6/14,43.43,4115.21
2010,2007/6/15,43.62,4132.87
2011,2007/6/18,44.89,4253.35
2012,2007/6/19,45.06,4269.52
2013,2007/6/20,44.13,4181.32
2014,2007/6/21,44.65,4230.82
2015,2007/6/22,43.18,4091.45
2016,2007/6/25,41.59,3941.08
2017,2007/6/26,41.93,3973.37
2018,2007/6/27,43.04,4078.6
2019,2007/6/28,41.31,3914.2
2020,2007/6/29,42.8,3820.7
2021,2007/7/2,42.97,3836.29
2022,2007/7/3,43.69,3899.72
2023,2007/7/4,42.75,3816.17
2024,2007/7/5,40.51,3615.87
2025,2007/7/6,42.36,3781.35
2026,2007/7/9,43.5,3883.22
2027,2007/7/10,43.16,3853.02
2028,2007/7/11,43.3,3865.72
2029,2007/7/12,43.87,3915.99
2030,2007/7/13,43.85,3914.4
2031,2007/7/16,42.81,3821.92
2032,2007/7/17,43.65,3896.19
2033,2007/7/18,44.03,3930.06
2034,2007/7/19,43.83,3912.94
2035,2007/7/20,45.47,4058.85
2036,2007/7/23,47.2,4213.36
2037,2007/7/24,47.16,4210.33
2038,2007/7/25,48.44,4323.97
2039,2007/7/26,48.69,4346.46
2040,2007/7/27,48.68,4345.36
2041,2007/7/30,49.75,4440.77
2042,2007/7/31,50.54,4471.03
2043,2007/8/1,48.61,4300.56
2044,2007/8/2,49.82,4407.73
2045,2007/8/3,51.55,4560.77
2046,2007/8/6,52.32,4628.11
2047,2007/8/7,52.58,4651.23
2048,2007/8/8,52.71,4663.16
2049,2007/8/9,53.74,4754.1
2050,2007/8/10,53.69,4749.37
2051,2007/8/13,54.49,4820.06
2052,2007/8/14,55.08,4872.79
2053,2007/8/15,55.05,4869.88
2054,2007/8/16,53.87,4765.45
2055,2007/8/17,52.64,4656.57
2056,2007/8/20,55.44,4904.85
2057,2007/8/21,56.01,4955.21
2058,2007/8/22,56.29,4980.08
2059,2007/8/23,56.89,5032.49
2060,2007/8/24,57.74,5107.67
2061,2007/8/27,58.22,5150.12
2062,2007/8/28,58.72,5194.69
2063,2007/8/29,57.76,5109.43
2064,2007/8/30,58.42,5167.88
2065,2007/8/31,59.26,5218.83
2066,2007/9/3,60.42,5321.06
2067,2007/9/4,60.11,5294.04
2068,2007/9/5,60.3,5310.72
2069,2007/9/6,61.25,5393.66
2070,2007/9/7,59.92,5277.18
2071,2007/9/10,60.81,5355.29
2072,2007/9/11,58.07,5113.97
2073,2007/9/12,58.74,5172.63
2074,2007/9/13,59.88,5273.59
2075,2007/9/14,60.32,5312.18
2076,2007/9/17,61.56,5421.39
2077,2007/9/18,61.6,5425.21
2078,2007/9/19,61.26,5395.27
2079,2007/9/20,62.11,5470.06
2080,2007/9/21,61.94,5454.67
2081,2007/9/24,62.28,5485.01
2082,2007/9/25,61.61,5425.88
2083,2007/9/26,60.62,5338.52
2084,2007/9/27,61.42,5409.4
2085,2007/9/28,63.74,5552.3
2086,2007/10/8,65.35,5692.75
2087,2007/10/9,65.62,5715.89
2088,2007/10/10,66.26,5771.46
2089,2007/10/11,67.88,5913.23
2090,2007/10/12,67.77,5903.26
2091,2007/10/15,69.22,6030.09
2092,2007/10/16,69.94,6092.06
2093,2007/10/17,69.3,6036.28
2094,2007/10/18,66.87,5825.28
2095,2007/10/19,66.79,5818.05
2096,2007/10/22,65.06,5667.33
2097,2007/10/23,66.28,5773.39
2098,2007/10/24,67.08,5843.11
2099,2007/10/25,63.86,5562.39
2100,2007/10/26,64.17,5589.63
2101,2007/10/29,65.99,5748
2102,2007/10/30,67.7,5897.19
2103,2007/10/31,69.59,5954.77
2104,2007/11/1,69.12,5914.29
2105,2007/11/2,67.52,5777.81
2106,2007/11/5,65.85,5634.45
2107,2007/11/6,64.7,5536.57
2108,2007/11/7,65.46,5601.78
2109,2007/11/8,62.29,5330.02
2110,2007/11/9,62.12,5315.54
2111,2007/11/12,60.63,5187.73
2112,2007/11/13,60.28,5158.12
2113,2007/11/14,63.26,5412.69
2114,2007/11/15,62.7,5365.27
2115,2007/11/16,62.13,5316.27
2116,2007/11/19,61.59,5269.82
2117,2007/11/20,61.86,5293.7
2118,2007/11/21,60.94,5214.23
2119,2007/11/22,58.25,4984.16
2120,2007/11/23,58.81,5032.13
2121,2007/11/26,57.95,4958.85
2122,2007/11/27,56.81,4861.11
2123,2007/11/28,56.13,4803.39
2124,2007/11/29,58.47,5003.33
2125,2007/11/30,53.81,4871.78
2126,2007/12/3,53.77,4868.61
2127,2007/12/4,54.3,4915.89
2128,2007/12/5,55.7,5042.65
2129,2007/12/6,55.61,5035.07
2130,2007/12/7,56.24,5091.76
2131,2007/12/10,57.01,5161.92
2132,2007/12/11,57.16,5175.08
2133,2007/12/12,56.28,5095.54
2134,2007/12/13,54.76,4958.04
2135,2007/12/14,55.31,5007.91
2136,2007/12/17,53.87,4876.76
2137,2007/12/18,53.42,4836.17
2138,2007/12/19,54.58,4941.78
2139,2007/12/20,55.71,5043.54
2140,2007/12/21,56.35,5101.78
2141,2007/12/24,57.81,5234.26
2142,2007/12/25,57.45,5201.18
2143,2007/12/26,57.8,5233.35
2144,2007/12/27,58.64,5308.89
2145,2007/12/28,59.21,5261.56
2146,2008/1/2,59.34,5272.81
2147,2008/1/3,59.87,5319.86
2148,2008/1/4,60.34,5361.57
2149,2008/1/7,60.69,5393.34
2150,2008/1/8,60.62,5386.53
2151,2008/1/9,61.17,5435.81
2152,2008/1/10,61.4,5456.54
2153,2008/1/11,61.72,5484.68
2154,2008/1/14,61.87,5497.9
2155,2008/1/15,61.26,5443.79
2156,2008/1/16,59.54,5290.61
2157,2008/1/17,57.97,5151.63
2158,2008/1/18,58.3,5180.51
2159,2008/1/21,55.3,4914.44
2160,2008/1/22,51.31,4559.75
2161,2008/1/23,52.92,4703.05
2162,2008/1/24,53.09,4717.73
2163,2008/1/25,53.58,4761.69
2164,2008/1/28,49.73,4419.29
2165,2008/1/29,50.17,4457.94
2166,2008/1/30,49.72,4417.85
2167,2008/1/31,49.39,4383.39
2168,2008/2/1,48.68,4320.77
2169,2008/2/4,52.64,4672.17
2170,2008/2/5,51.83,4599.7
2171,2008/2/13,50.6,4490.72
2172,2008/2/14,51.29,4552.32
2173,2008/2/15,50.67,4497.13
2174,2008/2/18,51.47,4568.15
2175,2008/2/19,52.56,4664.29
2176,2008/2/20,51.46,4567.03
2177,2008/2/21,51.01,4527.18
2178,2008/2/22,49.24,4370.29
2179,2008/2/25,47.24,4192.53
2180,2008/2/26,47.75,4238.18
2181,2008/2/27,48.83,4334.05
2182,2008/2/28,48.44,4299.51
2183,2008/2/29,49.26,4348.54
2184,2008/3/3,50.28,4438.27
2185,2008/3/4,49.11,4335.45
2186,2008/3/5,48.63,4292.65
2187,2008/3/6,49.4,4360.99
2188,2008/3/7,48.72,4300.52
2189,2008/3/10,46.97,4146.3
2190,2008/3/11,47.19,4165.88
2191,2008/3/12,46.11,4070.12
2192,2008/3/13,44.99,3971.26
2193,2008/3/14,44.89,3962.67
2194,2008/3/17,43.27,3820.05
2195,2008/3/18,41.56,3668.9
2196,2008/3/19,42.61,3761.6
2197,2008/3/20,43.09,3804.05
2198,2008/3/21,43.01,3796.58
2199,2008/3/24,41.08,3626.19
2200,2008/3/25,41.12,3629.62
2201,2008/3/26,40.86,3606.86
2202,2008/3/27,38.65,3411.49
2203,2008/3/28,40.56,3580.15
2204,2008/3/31,39.5,3472.71
2205,2008/4/1,37.87,3329.16
2206,2008/4/2,38.08,3347.88
2207,2008/4/3,39.2,3446.24
2208,2008/4/7,40.94,3599.62
2209,2008/4/8,41.09,3612.54
2210,2008/4/9,38.83,3413.91
2211,2008/4/10,39.49,3471.74
2212,2008/4/11,39.73,3492.89
2213,2008/4/14,37.5,3296.67
2214,2008/4/15,38.09,3348.35
2215,2008/4/16,37.44,3291.6
2216,2008/4/17,36.66,3222.74
2217,2008/4/18,35.2,3094.67
2218,2008/4/21,35.45,3116.98
2219,2008/4/22,35.8,3147.79
2220,2008/4/23,37.29,3278.33
2221,2008/4/24,40.75,3583.03
2222,2008/4/25,40.47,3557.75
2223,2008/4/28,39.52,3474.72
2224,2008/4/29,40.08,3523.41
2225,2008/4/30,42.05,3693.11
2226,2008/5/5,42.82,3761.01
2227,2008/5/6,42.51,3733.5
2228,2008/5/7,40.75,3579.15
2229,2008/5/8,41.64,3656.84
2230,2008/5/9,41.14,3613.49
2231,2008/5/12,41.3,3626.98
2232,2008/5/13,40.54,3560.24
2233,2008/5/14,41.64,3657.43
2234,2008/5/15,41.41,3637.32
2235,2008/5/16,41.27,3624.23
2236,2008/5/19,41.04,3604.76
2237,2008/5/20,39.2,3443.16
2238,2008/5/21,40.35,3544.19
2239,2008/5/22,39.69,3485.63
2240,2008/5/23,39.54,3473.09
2241,2008/5/26,38.31,3364.54
2242,2008/5/27,38.43,3375.41
2243,2008/5/28,39.38,3459.03
2244,2008/5/29,38.73,3401.44
2245,2008/5/30,25.9,3433.35
2246,2008/6/2,26.09,3459.04
2247,2008/6/3,25.92,3436.4
2248,2008/6/4,25.42,3369.91
2249,2008/6/5,25.28,3351.65
2250,2008/6/6,25.12,3329.67
2251,2008/6/10,23.18,3072.33
2252,2008/6/11,22.81,3024.24
2253,2008/6/12,22.31,2957.53
2254,2008/6/13,21.64,2868.8
2255,2008/6/16,21.68,2874.1
2256,2008/6/17,21.08,2794.75
2257,2008/6/18,22.19,2941.11
2258,2008/6/19,20.74,2748.87
2259,2008/6/20,21.36,2831.74
2260,2008/6/23,20.82,2760.42
2261,2008/6/24,21.15,2803.02
2262,2008/6/25,21.91,2905.01
2263,2008/6/26,21.89,2901.85
2264,2008/6/27,20.73,2748.43
2265,2008/6/30,20.64,2736.1
2266,2008/7/1,20,2651.6
2267,2008/7/2,20,2651.73
2268,2008/7/3,20.39,2703.53
2269,2008/7/4,20.14,2669.89
2270,2008/7/7,21.06,2792.4
2271,2008/7/8,21.23,2814.95
2272,2008/7/9,22.03,2920.55
2273,2008/7/10,21.69,2875.45
2274,2008/7/11,21.55,2856.63
2275,2008/7/14,21.71,2878.26
2276,2008/7/15,20.97,2779.45
2277,2008/7/16,20.41,2705.87
2278,2008/7/17,20.25,2684.78
2279,2008/7/18,20.96,2778.37
2280,2008/7/21,21.59,2861.42
2281,2008/7/22,21.47,2846.12
2282,2008/7/23,21.41,2837.85
2283,2008/7/24,21.95,2910.29
2284,2008/7/25,21.61,2865.1
2285,2008/7/28,21.9,2903.01
2286,2008/7/29,21.5,2850.31
2287,2008/7/30,21.4,2836.67
2288,2008/7/31,20.96,2775.72
2289,2008/8/1,21.16,2801.82
2290,2008/8/4,20.7,2741.74
2291,2008/8/5,20.32,2690.75
2292,2008/8/6,20.53,2719.37
2293,2008/8/7,20.6,2727.58
2294,2008/8/8,19.68,2605.72
2295,2008/8/11,18.65,2470.07
2296,2008/8/12,18.55,2457.2
2297,2008/8/13,18.47,2446.3
2298,2008/8/14,18.4,2437.08
2299,2008/8/15,18.51,2450.61
2300,2008/8/18,17.52,2319.87
2301,2008/8/19,17.7,2344.47
2302,2008/8/20,19.05,2523.28
2303,2008/8/21,18.36,2431.72
2304,2008/8/22,18.16,2405.23
2305,2008/8/25,18.22,2413.37
2306,2008/8/26,17.75,2350.08
2307,2008/8/27,17.69,2342.15
2308,2008/8/28,17.75,2350.14
2309,2008/8/29,18.2,2397.37
2310,2008/9/1,17.65,2325.14
2311,2008/9/2,17.5,2304.89
2312,2008/9/3,17.28,2276.67
2313,2008/9/4,17.29,2277.41
2314,2008/9/5,16.72,2202.45
2315,2008/9/8,16.27,2143.42
2316,2008/9/9,16.29,2145.78
2317,2008/9/10,16.33,2150.76
2318,2008/9/11,15.78,2078.98
2319,2008/9/12,15.79,2079.67
2320,2008/9/16,15.08,1986.64
2321,2008/9/17,14.64,1929.05
2322,2008/9/18,14.39,1895.84
2323,2008/9/19,15.75,2075.09
2324,2008/9/22,16.98,2236.41
2325,2008/9/23,16.71,2201.51
2326,2008/9/24,16.83,2216.81
2327,2008/9/25,17.44,2297.5
2328,2008/9/26,18.65,2293.78
2329,2008/10/6,17.67,2173.74
2330,2008/10/7,17.54,2157.84
2331,2008/10/8,17.01,2092.22
2332,2008/10/9,16.87,2074.58
2333,2008/10/10,16.27,2000.57
2334,2008/10/13,16.86,2073.57
2335,2008/10/14,16.4,2017.32
2336,2008/10/15,16.22,1994.67
2337,2008/10/16,15.53,1909.94
2338,2008/10/17,15.7,1930.65
2339,2008/10/20,16.05,1974.01
2340,2008/10/21,15.92,1958.53
2341,2008/10/22,15.41,1895.82
2342,2008/10/23,15.25,1875.56
2343,2008/10/24,14.96,1839.62
2344,2008/10/27,14.01,1723.35
2345,2008/10/28,14.41,1771.82
2346,2008/10/29,13.98,1719.81
2347,2008/10/30,14.34,1763.61
